"RaceNo","Date","Site","Cars","Len","Sfc","Miles","Cau","Speed","LC","Driver","Finish","Start","CarNumber","Make","Pts","Laps","Led","Status","Rating","Winnings","Team"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Jeff Green",28,40,"#43","Dodge","79/0",321,0,"Running",45.9,96806,"Petty Enterprises"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Jimmy Spencer",29,22,"#50","Dodge","76/0",314,0,"Running",46.2,65160,"Arnold Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Kevin Lepage",30,29,"#37","Dodge","73/0",314,0,"Running",39.1,65535,"RJ Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Matt Kenseth",31,23,"#17","Ford","70/0",311,0,"Running",40.3,112896,"Roush Racing"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Kurt Busch",32,24,"#97","Ford","67/0",304,0,"Running",76.9,117310,"Roush Racing"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Ricky Rudd",33,31,"#21","Ford","64/0",300,0,"Running",78.4,92984,"Wood Brothers Racing"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Robby Gordon",34,26,"#7","Chevrolet","61/0",290,0,"engine",41.3,64775,"Robby Gordon Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Joe Nemechek",35,7,"#01","Chevrolet","58/0",280,0,"engine",87.7,84398,"MB2 Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Kyle Petty",36,41,"#45","Dodge","55/0",271,0,"engine",36.6,74252,"Petty Enterprises"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Bobby Labonte",37,19,"#18","Chevrolet","52/0",266,0,"accident",31.5,99245,"Joe Gibbs Racing"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Bobby Hamilton Jr.",38,2,"#32","Chevrolet","49/0",245,0,"Running",51.3,65385,"PPI Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Jeff Gordon",39,25,"#24","Chevrolet","46/0",214,0,"accident",27.6,113326,"Hendrick Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Mike Wallace",40,30,"#4","Chevrolet","43/0",113,0,"engine",37,64540,"Morgan-McClure Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Mike Garvey",41,43,"#175","Dodge","40/0",15,0,"vibration",32.4,64500,"Zero Four Motorsports"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Travis Kvapil",42,20,"#77","Dodge","37/0",0,0,"accident",28.9,72460,"Penske-Jasper Racing"
4,2005-03-20,"Atlanta",43,1.54,"P",501,8,143.478,27,"Shane Hmiel",43,21,"#108","Chevrolet","34/0",0,0,"accident",27.4,63883,"Braun Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Kevin Harvick",1,13,"#29","Chevrolet","185/5",500,109,"Running",127.4,189001,"Richard Childress Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Elliott Sadler",2,1,"#38","Ford","175/5",500,35,"Running",120.1,174261,"Robert Yates Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Tony Stewart",3,11,"#20","Chevrolet","165/0",500,0,"Running",105,151986,"Joe Gibbs Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Dale Earnhardt Jr.",4,19,"#8","Chevrolet","160/0",500,0,"Running",104.9,144033,"Dale Earnhardt Inc."
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Dale Jarrett",5,21,"#88","Ford","155/0",500,0,"Running",93.5,128828,"Robert Yates Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jimmie Johnson",6,14,"#48","Chevrolet","155/5",500,1,"Running",100.6,132986,"Hendrick Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Travis Kvapil",7,5,"#77","Dodge","146/0",500,0,"Running",79.9,96595,"Penske-Jasper Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Kyle Petty",8,37,"#45","Dodge","142/0",500,0,"Running",67.3,102903,"Petty Enterprises"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Greg Biffle",9,10,"#16","Ford","143/5",500,91,"Running",114.3,110640,"Roush Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Scott Riggs",10,28,"#10","Chevrolet","134/0",500,0,"Running",73.9,117448,"MB2 Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Sterling Marlin",11,15,"#40","Dodge","130/0",499,0,"Running",75,115978,"Chip Ganassi Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Brian Vickers",12,12,"#25","Chevrolet","127/0",498,0,"Running",68,93340,"Hendrick Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Rusty Wallace",13,3,"#2","Dodge","134/10",498,157,"Running",126.8,126298,"Penske Racing South"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Kasey Kahne",14,9,"#9","Dodge","121/0",498,0,"Running",84,117615,"Evernham Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jeff Gordon",15,4,"#24","Chevrolet","123/5",498,28,"Running",97.9,130576,"Hendrick Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Matt Kenseth",16,25,"#17","Ford","120/5",497,50,"Running",97.8,128401,"Roush Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jeremy Mayfield",17,8,"#19","Dodge","112/0",497,0,"Running",81.3,110260,"Evernham Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Terry Labonte",18,16,"#44","Chevrolet","114/5",496,10,"Running",65,79765,"Hendrick Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Michael Waltrip",19,27,"#15","Chevrolet","111/5",496,19,"Running",81.8,110669,"Dale Earnhardt Inc."
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Dave Blaney",20,2,"#07","Chevrolet","103/0",495,0,"Running",64,93750,"Richard Childress Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jimmy Spencer",21,29,"#50","Dodge","100/0",492,0,"Running",45,79290,"Arnold Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Bobby Labonte",22,38,"#18","Chevrolet","97/0",468,0,"Running",79.3,117315,"Joe Gibbs Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Ken Schrader",23,30,"#49","Dodge","94/0",467,0,"Running",49.4,79920,"BAM Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jamie McMurray",24,17,"#42","Dodge","91/0",456,0,"Running",79.7,90290,"Chip Ganassi Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Ricky Rudd",25,20,"#21","Ford","88/0",452,0,"Running",66.9,109634,"Wood Brothers Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Carl Edwards",26,42,"#99","Ford","85/0",447,0,"Running",43.5,96490,"Roush Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Scott Wimmer",27,32,"#22","Dodge","82/0",437,0,"Running",58.1,103813,"Bill Davis Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Kyle Busch",28,39,"#5","Chevrolet","79/0",428,0,"Running",51.5,89400,"Hendrick Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jeff Green",29,6,"#43","Dodge","76/0",427,0,"Running",65.7,107021,"Petty Enterprises"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Ryan Newman",30,7,"#12","Dodge","73/0",418,0,"Running",58.4,122726,"Penske Racing South"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Mark Martin",31,34,"#6","Ford","70/0",406,0,"Running",53.2,95440,"Roush Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Hermie Sadler",32,35,"#66","Ford","67/0",395,0,"Running",29.8,76895,"Peak Fitness Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Joe Nemechek",33,40,"#01","Chevrolet","64/0",393,0,"Running",33.1,100558,"MB2 Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Mike Wallace",34,22,"#4","Chevrolet","61/0",379,0,"accident",51.9,76785,"Morgan-McClure Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Kurt Busch",35,26,"#97","Ford","58/0",360,0,"accident",70.6,129165,"Roush Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jeff Burton",36,24,"#31","Chevrolet","55/0",358,0,"accident",75.2,106020,"Richard Childress Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Mike Bliss",37,41,"#0","Chevrolet","52/0",351,0,"Running",39.2,79635,"Haas CNC Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Jason Leffler",38,36,"#11","Chevrolet","49/0",342,0,"Running",26.9,76585,"Joe Gibbs Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Bobby Hamilton Jr.",39,18,"#32","Chevrolet","46/0",330,0,"accident",50.5,86077,"PPI Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Shane Hmiel",40,33,"#108","Chevrolet","43/0",305,0,"overheating",42.7,76465,"Braun Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Stanton Barrett Jr.",41,23,"#192","Chevrolet","40/0",83,0,"oil pressure",32.5,76415,"Front Row Motorsports"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Carl Long",42,43,"#200","Chevrolet","0/0",37,0,"overheating",31.9,76365,"McGlynn Racing"
5,2005-04-03,"Bristol",43,0.533,"P",267,14,77.496,14,"Casey Mears",43,31,"#41","Dodge","34/0",20,0,"accident",26.9,86293,"Chip Ganassi Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jeff Gordon",1,16,"#24","Chevrolet","185/5",500,36,"Running",121.8,186051,"Hendrick Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Kasey Kahne",2,35,"#9","Dodge","170/0",500,0,"Running",102.4,143915,"Evernham Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Mark Martin",3,22,"#6","Ford","170/5",500,1,"Running",111.9,109625,"Roush Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Ryan Newman",4,2,"#12","Dodge","165/5",500,25,"Running",90.4,132241,"Penske Racing South"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Rusty Wallace",5,4,"#2","Dodge","160/5",500,47,"Running",109.7,121308,"Penske Racing South"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Sterling Marlin",6,20,"#40","Dodge","155/5",500,6,"Running",92.7,109758,"Chip Ganassi Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Ricky Rudd",7,13,"#21","Ford","146/0",500,0,"Running",102.7,104439,"Wood Brothers Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jimmie Johnson",8,37,"#48","Chevrolet","142/0",500,0,"Running",76,120041,"Hendrick Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Elliott Sadler",9,25,"#38","Ford","138/0",500,0,"Running",81.1,114091,"Robert Yates Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Joe Nemechek",10,10,"#01","Chevrolet","134/0",500,0,"Running",78.5,103508,"MB2 Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Matt Kenseth",11,18,"#17","Ford","135/5",500,1,"Running",67.4,118186,"Roush Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jason Leffler",12,12,"#11","Chevrolet","127/0",500,0,"Running",87.5,69375,"Joe Gibbs Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Dale Earnhardt Jr.",13,26,"#8","Chevrolet","124/0",500,0,"Running",73.8,118133,"Dale Earnhardt Inc."
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Dale Jarrett",14,32,"#88","Ford","121/0",500,0,"Running",73.1,106733,"Robert Yates Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jeremy Mayfield",15,3,"#19","Dodge","123/5",499,68,"Running",117,111095,"Evernham Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jeff Burton",16,30,"#31","Chevrolet","115/0",499,0,"Running",76.7,98895,"Richard Childress Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Casey Mears",17,24,"#41","Dodge","112/0",499,0,"Running",54.1,95688,"Chip Ganassi Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Kyle Petty",18,19,"#45","Dodge","109/0",498,0,"Running",68,84958,"Petty Enterprises"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Kurt Busch",19,9,"#97","Ford","111/5",498,33,"Running",101.6,119325,"Roush Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Robby Gordon",20,43,"#7","Chevrolet","108/5",498,4,"Running",56.7,67700,"Robby Gordon Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Scott Riggs",21,1,"#10","Chevrolet","100/0",498,0,"Running",69.9,95858,"MB2 Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jeff Green",22,14,"#43","Dodge","97/0",497,0,"Running",49.7,99286,"Petty Enterprises"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Mike Wallace",23,23,"#4","Chevrolet","94/0",497,0,"Running",44.7,70450,"Morgan-McClure Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Ken Schrader",24,11,"#49","Dodge","91/0",497,0,"Running",58.4,69200,"BAM Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Jamie McMurray",25,29,"#42","Dodge","88/0",496,0,"Running",58.2,77275,"Chip Ganassi Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Tony Stewart",26,7,"#20","Chevrolet","95/10",493,247,"Running",118.7,128861,"Joe Gibbs Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Travis Kvapil",27,17,"#77","Dodge","82/0",490,0,"engine",65,77810,"Penske-Jasper Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Kevin Lepage",28,41,"#37","Dodge","79/0",489,0,"Running",34.9,65010,"RJ Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Greg Biffle",29,8,"#16","Ford","76/0",487,0,"Running",65.1,82825,"Roush Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Michael Waltrip",30,31,"#15","Chevrolet","73/0",477,0,"Running",35.5,95414,"Dale Earnhardt Inc."
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Scott Wimmer",31,33,"#22","Dodge","70/0",466,0,"Running",31,85097,"Bill Davis Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Kevin Harvick",32,5,"#29","Chevrolet","67/0",436,0,"Running",79.8,111661,"Richard Childress Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Bobby Labonte",33,6,"#18","Chevrolet","69/5",435,32,"engine",97,102225,"Joe Gibbs Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Dave Blaney",34,42,"#07","Chevrolet","61/0",416,0,"Running",45.1,72075,"Richard Childress Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Brian Vickers",35,27,"#25","Chevrolet","58/0",412,0,"Running",48.6,72025,"Hendrick Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Mike Bliss",36,15,"#0","Chevrolet","55/0",410,0,"overheating",77.9,63975,"Haas CNC Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Hermie Sadler",37,38,"#66","Ford","52/0",340,0,"accident",30.8,63925,"Peak Fitness Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Carl Edwards",38,36,"#99","Ford","49/0",321,0,"Running",36.1,81875,"Roush Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Kyle Busch",39,21,"#5","Chevrolet","46/0",304,0,"overheating",65.3,71815,"Hendrick Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Bobby Hamilton Jr.",40,28,"#32","Chevrolet","43/0",151,0,"overheating",43.9,63740,"PPI Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Johnny Sauter",41,40,"#09","Dodge","40/0",55,0,"brakes",39.2,63690,"Phoenix Racing"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Randy LaJoie",42,39,"#34","Chevrolet","37/0",26,0,"engine",28.9,63640,"Mach 1 Motorsports"
6,2005-04-10,"Martinsville",43,0.526,"P",263,16,72.099,17,"Mike Garvey",43,34,"#175","Dodge","34/0",18,0,"brakes",28.8,63053,"Zero Four Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Greg Biffle",1,5,"#16","Ford","190/10",334,219,"Running",149.2,540250,"Roush Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jamie McMurray",2,31,"#42","Dodge","170/0",334,0,"Running",111.9,316350,"Chip Ganassi Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jimmie Johnson",3,18,"#48","Chevrolet","165/0",334,0,"Running",98.9,236600,"Hendrick Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Casey Mears",4,32,"#41","Dodge","165/5",334,15,"Running",111.2,215908,"Chip Ganassi Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Sterling Marlin",5,13,"#40","Dodge","160/5",334,3,"Running",92,166700,"Chip Ganassi Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Michael Waltrip",6,21,"#15","Chevrolet","155/5",334,7,"Running",108.8,154050,"Dale Earnhardt Inc."
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Kurt Busch",7,19,"#97","Ford","151/5",334,2,"Running",117.2,154575,"Roush Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Ricky Rudd",8,4,"#21","Ford","142/0",334,0,"Running",94.8,132675,"Wood Brothers Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Dale Earnhardt Jr.",9,11,"#8","Chevrolet","138/0",334,0,"Running",96.9,137375,"Dale Earnhardt Inc."
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Rusty Wallace",10,6,"#2","Dodge","134/0",334,0,"Running",91.3,127200,"Penske Racing South"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jeremy Mayfield",11,2,"#19","Dodge","135/5",334,34,"Running",97.3,131850,"Evernham Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jeff Burton",12,41,"#31","Chevrolet","127/0",334,0,"Running",78.9,123850,"Richard Childress Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Kevin Harvick",13,17,"#29","Chevrolet","124/0",334,0,"Running",82.6,138100,"Richard Childress Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Dale Jarrett",14,27,"#88","Ford","121/0",334,0,"Running",73,119425,"Robert Yates Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jeff Gordon",15,7,"#24","Chevrolet","123/5",334,1,"Running",78.8,127425,"Hendrick Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Ryan Newman",16,1,"#12","Dodge","120/5",334,1,"Running",76.7,136725,"Penske Racing South"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Joe Nemechek",17,9,"#01","Chevrolet","112/0",334,0,"Running",68.8,130983,"MB2 Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Matt Kenseth",18,39,"#17","Ford","114/5",334,1,"Running",80.6,120625,"Roush Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Carl Edwards",19,20,"#99","Ford","106/0",334,0,"Running",72,118125,"Roush Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Mark Martin",20,16,"#6","Ford","103/0",334,0,"Running",82.5,118675,"Roush Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Kyle Busch",21,35,"#5","Chevrolet","100/0",334,0,"Running",64.2,110225,"Hendrick Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Mike Bliss",22,42,"#0","Chevrolet","97/0",333,0,"Running",55.1,99125,"Haas CNC Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Ken Schrader",23,30,"#49","Dodge","99/5",333,3,"Running",61.9,97525,"BAM Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Kyle Petty",24,28,"#45","Dodge","96/5",333,1,"Running",49.5,110083,"Petty Enterprises"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Mike Wallace",25,26,"#4","Chevrolet","93/5",333,1,"Running",48.7,95675,"Morgan-McClure Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Dave Blaney",26,12,"#07","Chevrolet","85/0",332,0,"Running",56.6,100725,"Richard Childress Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Boris Said",27,40,"#136","Chevrolet","82/0",327,0,"Running",40.5,88125,"MB2 Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Elliott Sadler",28,8,"#38","Ford","84/5",324,1,"engine",63.6,104625,"Robert Yates Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Hermie Sadler",29,37,"#66","Ford","76/0",319,0,"Running",31.4,88525,"Peak Fitness Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Travis Kvapil",30,25,"#77","Dodge","73/0",297,0,"Running",47.1,95375,"Penske-Jasper Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Tony Stewart",31,10,"#20","Chevrolet","75/5",296,45,"engine",96.2,102375,"Joe Gibbs Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Scott Riggs",32,14,"#10","Chevrolet","67/0",288,0,"Running",36.9,103533,"MB2 Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Bill Elliott",33,15,"#91","Dodge","64/0",286,0,"engine",55.8,81225,"Evernham Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Brian Vickers",34,24,"#25","Chevrolet","61/0",278,0,"Running",38.3,87175,"Hendrick Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Kasey Kahne",35,3,"#9","Dodge","58/0",269,0,"engine",96.4,86075,"Evernham Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jason Leffler",36,29,"#11","Chevrolet","55/0",250,0,"Running",40.1,76950,"Joe Gibbs Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Robby Gordon",37,33,"#7","Chevrolet","52/0",238,0,"accident",45.4,75825,"Robby Gordon Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Bobby Labonte",38,22,"#18","Chevrolet","49/0",232,0,"Running",40.4,82700,"Joe Gibbs Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Bobby Hamilton Jr.",39,38,"#32","Chevrolet","46/0",219,0,"Running",30.1,84122,"PPI Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Terry Labonte",40,43,"#44","Chevrolet","43/0",202,0,"engine",42.7,74450,"Hendrick Motorsports"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Johnny Sauter",41,34,"#09","Dodge","40/0",98,0,"handling",28.8,74335,"Phoenix Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Scott Wimmer",42,36,"#22","Dodge","37/0",39,0,"accident",32.1,82225,"Bill Davis Racing"
7,2005-04-17,"Fort Worth",43,1.5,"P",501,11,130.055,25,"Jeff Green",43,23,"#43","Dodge","34/0",31,0,"accident",33.5,74439,"Petty Enterprises"
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Kurt Busch",1,2,"#97","Ford","190/10",312,219,"Running",150,269000,"Roush Racing"
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Michael Waltrip",2,28,"#15","Chevrolet","175/5",312,23,"Running",118,181939,"Dale Earnhardt Inc."
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Jeff Burton",3,20,"#31","Chevrolet","165/0",312,0,"Running",96.6,147995,"Richard Childress Racing"
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Dale Earnhardt Jr.",4,15,"#8","Chevrolet","160/0",312,0,"Running",89.4,150018,"Dale Earnhardt Inc."
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Brian Vickers",5,5,"#25","Chevrolet","160/5",312,50,"Running",118.4,110325,"Hendrick Motorsports"
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Bobby Labonte",6,4,"#18","Chevrolet","150/0",312,0,"Running",105.7,121950,"Joe Gibbs Racing"
8,2005-04-23,"Phoenix",43,1,"P",312,9,102.707,16,"Carl Edwards",7,11,"#99","Ford","146/0",312,0,"Running",94.3,94775,"Roush Racing"
